generator,ruleset,seed,budget,branch_coverage,mutation_score,time_sec
search,usopen,26,60,0.7575757575757575,0.44155844155844154,20.226
search,usopen,27,60,0.7575757575757575,0.44155844155844154,20.523
search,usopen,28,60,0.7575757575757575,0.4318181818181818,20.211
search,usopen,29,60,0.696969696969697,0.40584415584415584,20.343
search,ausopen,0,60,0.7272727272727273,0.4448051948051948,19.138
search,ausopen,1,60,0.7272727272727273,0.4448051948051948,20.679
search,ausopen,2,60,0.7727272727272727,0.4448051948051948,19.803
search,ausopen,3,60,0.7727272727272727,0.4155844155844156,21.058
search,ausopen,4,60,0.6818181818181819,0.40584415584415584,20.358
search,ausopen,5,60,0.6818181818181819,0.4090909090909091,20.876
search,ausopen,6,60,0.7272727272727273,0.44805194805194803,20.655
search,ausopen,7,60,0.7272727272727273,0.42207792207792205,20.62
search,ausopen,8,60,0.7727272727272727,0.44805194805194803,20.474
search,ausopen,9,60,0.7272727272727273,0.41883116883116883,19.034
search,ausopen,10,60,0.7727272727272727,0.44155844155844154,20.853
search,ausopen,11,60,0.7272727272727273,0.4155844155844156,19.964
search,ausopen,12,60,0.7727272727272727,0.43506493506493504,20.927
search,ausopen,13,60,0.7272727272727273,0.42207792207792205,22.649
search,ausopen,14,60,0.7727272727272727,0.4448051948051948,20.599
search,ausopen,15,60,0.7575757575757575,0.40584415584415584,20.836
search,ausopen,16,60,0.7272727272727273,0.39935064935064934,19.273
search,ausopen,17,60,0.7727272727272727,0.4448051948051948,20.071
search,ausopen,18,60,0.7272727272727273,0.42207792207792205,21.203
search,ausopen,19,60,0.7272727272727273,0.4383116883116883,20.185
search,ausopen,20,60,0.7121212121212122,0.42857142857142855,20.952
search,ausopen,21,60,0.7727272727272727,0.4318181818181818,21.252
search,ausopen,22,60,0.7727272727272727,0.43506493506493504,19.422
search,ausopen,23,60,0.6818181818181819,0.41883116883116883,19.998
search,ausopen,24,60,0.7727272727272727,0.4253246753246753,20.442
search,ausopen,25,60,0.7272727272727273,0.4090909090909091,20.585
search,ausopen,26,60,0.7272727272727273,0.4253246753246753,20.383
search,ausopen,27,60,0.7727272727272727,0.44155844155844154,20.494
search,ausopen,28,60,0.7727272727272727,0.4383116883116883,19.904
search,ausopen,29,60,0.7121212121212122,0.40584415584415584,22.454
ablation,wimbledon,0,60,0.7272727272727273,0.41233766233766234,16.457
ablation,wimbledon,1,60,0.7272727272727273,0.3961038961038961,13.644
ablation,wimbledon,2,60,0.6363636363636364,0.36688311688311687,15.301
ablation,wimbledon,3,60,0.7727272727272727,0.39935064935064934,17.713
ablation,wimbledon,4,60,0.6818181818181819,0.37987012987012986,14.41
ablation,wimbledon,5,60,0.7272727272727273,0.4155844155844156,17.036
ablation,wimbledon,6,60,0.7272727272727273,0.41233766233766234,15.232
ablation,wimbledon,7,60,0.7272727272727273,0.38961038961038963,17.115
ablation,wimbledon,8,60,0.7727272727272727,0.4155844155844156,15.918
ablation,wimbledon,9,60,0.6818181818181819,0.37012987012987014,14.082
ablation,wimbledon,10,60,0.7727272727272727,0.37987012987012986,15.771
ablation,wimbledon,11,60,0.7272727272727273,0.4155844155844156,15.975
ablation,wimbledon,12,60,0.7272727272727273,0.43506493506493504,17.346
ablation,wimbledon,13,60,0.7727272727272727,0.38636363636363635,16.715
ablation,wimbledon,14,60,0.7727272727272727,0.42207792207792205,15.854
ablation,wimbledon,15,60,0.5303030303030303,0.34415584415584416,16.492
ablation,wimbledon,16,60,0.6818181818181819,0.38636363636363635,17.893
ablation,wimbledon,17,60,0.7272727272727273,0.43506493506493504,15.17
ablation,wimbledon,18,60,0.7727272727272727,0.43506493506493504,16.168
ablation,wimbledon,19,60,0.7272727272727273,0.41883116883116883,15.252
ablation,wimbledon,20,60,0.6818181818181819,0.39935064935064934,14.896
ablation,wimbledon,21,60,0.6818181818181819,0.37662337662337664,16.201
ablation,wimbledon,22,60,0.7727272727272727,0.39285714285714285,15.993
ablation,wimbledon,23,60,0.7272727272727273,0.38961038961038963,16.54
ablation,wimbledon,24,60,0.7272727272727273,0.4155844155844156,15.103
ablation,wimbledon,25,60,0.7272727272727273,0.39935064935064934,17.859
ablation,wimbledon,26,60,0.7272727272727273,0.41233766233766234,16.327
ablation,wimbledon,27,60,0.7727272727272727,0.4448051948051948,22.166
ablation,wimbledon,28,60,0.7727272727272727,0.4318181818181818,16.748
ablation,wimbledon,29,60,0.7121212121212122,0.37337662337662336,18.123
ablation,usopen,0,60,0.7272727272727273,0.41233766233766234,16.506
ablation,usopen,1,60,0.7272727272727273,0.3961038961038961,13.91
ablation,usopen,2,60,0.6363636363636364,0.36688311688311687,15.929
ablation,usopen,3,60,0.7575757575757575,0.39285714285714285,18.217
ablation,usopen,4,60,0.6818181818181819,0.37987012987012986,15.301
ablation,usopen,5,60,0.7272727272727273,0.4155844155844156,17.704
ablation,usopen,6,60,0.7272727272727273,0.41233766233766234,16.253
ablation,usopen,7,60,0.7121212121212122,0.4025974025974026,18.126
ablation,usopen,8,60,0.7575757575757575,0.4155844155844156,17.093
ablation,usopen,9,60,0.6818181818181819,0.37012987012987014,15.78
ablation,usopen,10,60,0.7575757575757575,0.38636363636363635,17.147
ablation,usopen,11,60,0.7272727272727273,0.4155844155844156,17.231
ablation,usopen,12,60,0.7272727272727273,0.43506493506493504,19.154
ablation,usopen,13,60,0.7575757575757575,0.39285714285714285,18.138
ablation,usopen,14,60,0.7575757575757575,0.42207792207792205,17.921
ablation,usopen,15,60,0.5303030303030303,0.34415584415584416,17.627
ablation,usopen,16,60,0.6818181818181819,0.38636363636363635,19.66
ablation,usopen,17,60,0.7272727272727273,0.43506493506493504,16.384
ablation,usopen,18,60,0.7575757575757575,0.43506493506493504,17.565
ablation,usopen,19,60,0.7272727272727273,0.41883116883116883,17.365
ablation,usopen,20,60,0.6818181818181819,0.39935064935064934,16.399
ablation,usopen,21,60,0.6818181818181819,0.37662337662337664,18.125
ablation,usopen,22,60,0.7575757575757575,0.39935064935064934,17.863
ablation,usopen,23,60,0.7272727272727273,0.38961038961038963,18.361
ablation,usopen,24,60,0.7121212121212122,0.42207792207792205,16.258
ablation,usopen,25,60,0.7272727272727273,0.39935064935064934,19.551
ablation,usopen,26,60,0.7575757575757575,0.4155844155844156,19.541
ablation,usopen,27,60,0.7575757575757575,0.4448051948051948,19.737
ablation,usopen,28,60,0.7575757575757575,0.43506493506493504,17.712
ablation,usopen,29,60,0.696969696969697,0.37337662337662336,18.34
ablation,ausopen,0,60,0.7272727272727273,0.41233766233766234,18.2
ablation,ausopen,1,60,0.7272727272727273,0.3961038961038961,14.357
ablation,ausopen,2,60,0.6363636363636364,0.36688311688311687,17.177
ablation,ausopen,3,60,0.7727272727272727,0.39935064935064934,18.596
ablation,ausopen,4,60,0.6818181818181819,0.37987012987012986,16.158
ablation,ausopen,5,60,0.7272727272727273,0.4155844155844156,18.68
ablation,ausopen,6,60,0.7272727272727273,0.41233766233766234,17.184
ablation,ausopen,7,60,0.7272727272727273,0.38961038961038963,19.408
ablation,ausopen,8,60,0.7727272727272727,0.4155844155844156,17.273
ablation,ausopen,9,60,0.6818181818181819,0.37012987012987014,16.547
ablation,ausopen,10,60,0.7727272727272727,0.37987012987012986,17.909
ablation,ausopen,11,60,0.7272727272727273,0.4155844155844156,18.521
ablation,ausopen,12,60,0.7272727272727273,0.43506493506493504,19.976
ablation,ausopen,13,60,0.7727272727272727,0.38636363636363635,18.95
ablation,ausopen,14,60,0.7727272727272727,0.42207792207792205,18.762
ablation,ausopen,15,60,0.5303030303030303,0.34415584415584416,18.246
ablation,ausopen,16,60,0.6818181818181819,0.38636363636363635,20.375
ablation,ausopen,17,60,0.7272727272727273,0.43506493506493504,17.148
ablation,ausopen,18,60,0.7727272727272727,0.43506493506493504,18.648
ablation,ausopen,19,60,0.7272727272727273,0.41883116883116883,18.951
ablation,ausopen,20,60,0.6818181818181819,0.39935064935064934,16.384
ablation,ausopen,21,60,0.6818181818181819,0.37662337662337664,16.674
ablation,ausopen,22,60,0.7727272727272727,0.39285714285714285,16.983
ablation,ausopen,23,60,0.7272727272727273,0.38961038961038963,17.335
ablation,ausopen,24,60,0.7272727272727273,0.4155844155844156,14.802
ablation,ausopen,25,60,0.7272727272727273,0.39935064935064934,19.182
ablation,ausopen,26,60,0.7272727272727273,0.41233766233766234,16.921
ablation,ausopen,27,60,0.7727272727272727,0.4448051948051948,18.092
ablation,ausopen,28,60,0.7727272727272727,0.4318181818181818,16.12
ablation,ausopen,29,60,0.7121212121212122,0.37337662337662336,17.948
random,wimbledon,0,200,0.7727272727272727,0.4666666666666667,105.189
random,wimbledon,1,200,0.7727272727272727,0.44805194805194803,71.731
random,wimbledon,2,200,0.7727272727272727,0.4512987012987013,65.996
random,wimbledon,3,200,0.7727272727272727,0.4512987012987013,57.899
random,wimbledon,4,200,0.7727272727272727,0.45454545454545453,51.009
random,wimbledon,5,200,0.7727272727272727,0.4512987012987013,46.458
random,wimbledon,6,200,0.7727272727272727,0.4512987012987013,44.083
random,wimbledon,7,200,0.7727272727272727,0.45454545454545453,45.467
random,wimbledon,8,200,0.7727272727272727,0.45454545454545453,44.915
random,wimbledon,9,200,0.7727272727272727,0.4512987012987013,40.813
random,wimbledon,10,200,0.7727272727272727,0.4512987012987013,40.234
random,wimbledon,11,200,0.7727272727272727,0.45454545454545453,43.35
random,wimbledon,12,200,0.7727272727272727,0.45454545454545453,42.595
random,wimbledon,13,200,0.7727272727272727,0.45454545454545453,46.791
random,wimbledon,14,200,0.7727272727272727,0.44155844155844154,41.839
random,wimbledon,15,200,0.7727272727272727,0.4383116883116883,39.864
random,wimbledon,16,200,0.7727272727272727,0.45454545454545453,41.737
random,wimbledon,17,200,0.7727272727272727,0.4512987012987013,42.436
random,wimbledon,18,200,0.7727272727272727,0.44805194805194803,41.536
random,wimbledon,19,200,0.7727272727272727,0.45454545454545453,47.512
random,wimbledon,20,200,0.7727272727272727,0.4512987012987013,43.168
random,wimbledon,21,200,0.7727272727272727,0.45454545454545453,45.301
random,wimbledon,22,200,0.7727272727272727,0.4512987012987013,51.619
random,wimbledon,23,200,0.7727272727272727,0.45454545454545453,56.215
random,wimbledon,24,200,0.7727272727272727,0.4512987012987013,42.501
random,wimbledon,25,200,0.7727272727272727,0.44805194805194803,43.523
random,wimbledon,26,200,0.7727272727272727,0.45454545454545453,43.648
random,wimbledon,27,200,0.7727272727272727,0.43506493506493504,52.268
random,wimbledon,28,200,0.7727272727272727,0.4512987012987013,50.799
random,wimbledon,29,200,0.7727272727272727,0.45454545454545453,50.85
random,usopen,0,200,0.7575757575757575,0.44805194805194803,52.105
random,usopen,1,200,0.7575757575757575,0.45454545454545453,50.485
random,usopen,2,200,0.7575757575757575,0.4512987012987013,54.386
random,usopen,3,200,0.7575757575757575,0.4512987012987013,51.035
random,usopen,4,200,0.7575757575757575,0.45454545454545453,61.186
random,usopen,5,200,0.7575757575757575,0.4512987012987013,57.316
random,usopen,6,200,0.7575757575757575,0.4512987012987013,54.509
random,usopen,7,200,0.7575757575757575,0.45454545454545453,55.251
random,usopen,8,200,0.7575757575757575,0.4512987012987013,60.012
random,usopen,9,200,0.7575757575757575,0.4512987012987013,57.993
random,usopen,10,200,0.7575757575757575,0.4512987012987013,61.374
random,usopen,11,200,0.7575757575757575,0.4512987012987013,51.699
random,usopen,12,200,0.7575757575757575,0.45454545454545453,53.206
random,usopen,13,200,0.7575757575757575,0.4512987012987013,50.255
random,usopen,14,200,0.7575757575757575,0.44805194805194803,62.398
random,usopen,15,200,0.7575757575757575,0.4383116883116883,55.039
random,usopen,16,200,0.7575757575757575,0.45454545454545453,58.95
random,usopen,17,200,0.7575757575757575,0.4512987012987013,57.299
random,usopen,18,200,0.7575757575757575,0.44805194805194803,56.695
random,usopen,19,200,0.7575757575757575,0.45454545454545453,64.205
random,usopen,20,200,0.7575757575757575,0.4512987012987013,60.232
random,usopen,21,200,0.7575757575757575,0.45454545454545453,65.736
random,usopen,22,200,0.7575757575757575,0.4512987012987013,67.549
random,usopen,23,200,0.7575757575757575,0.45454545454545453,64.657
random,usopen,24,200,0.7575757575757575,0.4512987012987013,70.513
random,usopen,25,200,0.7575757575757575,0.45454545454545453,68.492
random,usopen,26,200,0.7575757575757575,0.45454545454545453,68.205
random,usopen,27,200,0.7575757575757575,0.43506493506493504,64.402
random,usopen,28,200,0.7575757575757575,0.4512987012987013,62.481
random,usopen,29,200,0.7575757575757575,0.4512987012987013,76.844
random,ausopen,0,200,0.7727272727272727,0.45454545454545453,64.207
random,ausopen,1,200,0.7727272727272727,0.44805194805194803,66.645
random,ausopen,2,200,0.7727272727272727,0.4512987012987013,69.733
random,ausopen,3,200,0.7727272727272727,0.4512987012987013,68.799
random,ausopen,4,200,0.7727272727272727,0.45454545454545453,63.484
random,ausopen,5,200,0.7727272727272727,0.4512987012987013,72.144
random,ausopen,6,200,0.7727272727272727,0.4512987012987013,62.983
random,ausopen,7,200,0.7727272727272727,0.45454545454545453,64.06
random,ausopen,8,200,0.7727272727272727,0.45454545454545453,69.03
random,ausopen,9,200,0.7727272727272727,0.4512987012987013,64.166
random,ausopen,10,200,0.7727272727272727,0.4512987012987013,66.449
random,ausopen,11,200,0.7727272727272727,0.45454545454545453,64.656
random,ausopen,12,200,0.7727272727272727,0.45454545454545453,69.823
random,ausopen,13,200,0.7727272727272727,0.45454545454545453,65.263
random,ausopen,14,200,0.7727272727272727,0.44155844155844154,69.208
random,ausopen,15,200,0.7727272727272727,0.4383116883116883,64.859
random,ausopen,16,200,0.7727272727272727,0.45454545454545453,61.593
random,ausopen,17,200,0.7727272727272727,0.4512987012987013,54.734
random,ausopen,18,200,0.7727272727272727,0.44805194805194803,59.835
random,ausopen,19,200,0.7727272727272727,0.45454545454545453,56.765
random,ausopen,20,200,0.7727272727272727,0.4512987012987013,56.098
random,ausopen,21,200,0.7727272727272727,0.45454545454545453,58.349
random,ausopen,22,200,0.7727272727272727,0.4512987012987013,60.35
random,ausopen,23,200,0.7727272727272727,0.45454545454545453,55.595
random,ausopen,24,200,0.7727272727272727,0.4512987012987013,57.807
random,ausopen,25,200,0.7727272727272727,0.44805194805194803,52.54
random,ausopen,26,200,0.7727272727272727,0.45454545454545453,58.669
random,ausopen,27,200,0.7727272727272727,0.43506493506493504,52.513
random,ausopen,28,200,0.7727272727272727,0.4512987012987013,55.669
random,ausopen,29,200,0.7727272727272727,0.45454545454545453,59.672
search,wimbledon,0,200,0.7727272727272727,0.45454545454545453,71.282
search,wimbledon,1,200,0.7272727272727273,0.44805194805194803,78.666
search,wimbledon,2,200,0.7727272727272727,0.45454545454545453,67.987
search,wimbledon,3,200,0.7727272727272727,0.4318181818181818,66.899
search,wimbledon,4,200,0.7727272727272727,0.44805194805194803,69.144
search,wimbledon,5,200,0.7727272727272727,0.44155844155844154,76.066
search,wimbledon,6,200,0.7727272727272727,0.4512987012987013,75.715
search,wimbledon,7,200,0.7727272727272727,0.44155844155844154,74.146
search,wimbledon,8,200,0.7727272727272727,0.44805194805194803,70.136
search,wimbledon,9,200,0.7727272727272727,0.4448051948051948,71.023
search,wimbledon,10,200,0.7727272727272727,0.44805194805194803,74.768
search,wimbledon,11,200,0.7727272727272727,0.4383116883116883,72.225
search,wimbledon,12,200,0.7727272727272727,0.44805194805194803,73.812
search,wimbledon,13,200,0.7272727272727273,0.4383116883116883,82.429
search,wimbledon,14,200,0.7727272727272727,0.45454545454545453,73.446
search,wimbledon,15,200,0.7727272727272727,0.4512987012987013,87.554
search,wimbledon,16,200,0.7272727272727273,0.44155844155844154,67.481
search,wimbledon,17,200,0.7727272727272727,0.44805194805194803,73.221
search,wimbledon,18,200,0.7727272727272727,0.4448051948051948,78.768
search,wimbledon,19,200,0.7727272727272727,0.44805194805194803,75.453
search,wimbledon,20,200,0.7727272727272727,0.4383116883116883,70.914
search,wimbledon,21,200,0.7727272727272727,0.44155844155844154,74.81
search,wimbledon,22,200,0.7727272727272727,0.44805194805194803,69.683
search,wimbledon,23,200,0.7727272727272727,0.4512987012987013,69.823
search,wimbledon,24,200,0.7727272727272727,0.44805194805194803,75.118
search,wimbledon,25,200,0.7727272727272727,0.4512987012987013,70.754
search,wimbledon,26,200,0.7727272727272727,0.4512987012987013,71.965
search,wimbledon,27,200,0.7727272727272727,0.4448051948051948,73.768
search,wimbledon,28,200,0.7727272727272727,0.45454545454545453,73.732
search,wimbledon,29,200,0.7575757575757575,0.44155844155844154,67.759
search,usopen,0,200,0.7575757575757575,0.45454545454545453,67.507
search,usopen,1,200,0.7272727272727273,0.44805194805194803,72.089
search,usopen,2,200,0.7575757575757575,0.45454545454545453,69.92
search,usopen,3,200,0.7575757575757575,0.4383116883116883,70.805
search,usopen,4,200,0.7575757575757575,0.44805194805194803,68.352
search,usopen,5,200,0.7575757575757575,0.44155844155844154,74.411
search,usopen,6,200,0.7575757575757575,0.4512987012987013,72.552
search,usopen,7,200,0.7575757575757575,0.44155844155844154,71.533
search,usopen,8,200,0.7575757575757575,0.44805194805194803,69.237
search,usopen,9,200,0.7575757575757575,0.4448051948051948,71.642
search,usopen,10,200,0.7575757575757575,0.44805194805194803,73.582
search,usopen,11,200,0.7575757575757575,0.4383116883116883,72.967
search,usopen,12,200,0.7575757575757575,0.4512987012987013,72.885
search,usopen,13,200,0.7272727272727273,0.4383116883116883,81.697
search,usopen,14,200,0.7575757575757575,0.45454545454545453,75.626
search,usopen,15,200,0.7575757575757575,0.4448051948051948,73.685
search,usopen,16,200,0.7272727272727273,0.44155844155844154,66.568
search,usopen,17,200,0.7575757575757575,0.44805194805194803,71.384
search,usopen,18,200,0.7575757575757575,0.44805194805194803,75.939
search,usopen,19,200,0.7575757575757575,0.44805194805194803,77.661
search,usopen,20,200,0.7575757575757575,0.4383116883116883,69.987
search,usopen,21,200,0.7575757575757575,0.44805194805194803,75.703
search,usopen,22,200,0.7575757575757575,0.4512987012987013,67.352
search,usopen,23,200,0.7575757575757575,0.4512987012987013,69.577
search,usopen,24,200,0.7575757575757575,0.43506493506493504,74.796
search,usopen,25,200,0.7575757575757575,0.4448051948051948,73.867
search,usopen,26,200,0.7575757575757575,0.44805194805194803,70.647
search,usopen,27,200,0.7575757575757575,0.4448051948051948,72.233
search,usopen,28,200,0.7575757575757575,0.44805194805194803,71.639
search,usopen,29,200,0.7424242424242425,0.4448051948051948,70.495
search,ausopen,0,200,0.7727272727272727,0.45454545454545453,66.595
search,ausopen,1,200,0.7272727272727273,0.44805194805194803,70.473
search,ausopen,2,200,0.7727272727272727,0.45454545454545453,71.669
search,ausopen,3,200,0.7727272727272727,0.4318181818181818,72.954
search,ausopen,4,200,0.7727272727272727,0.44805194805194803,67.156
search,ausopen,5,200,0.7727272727272727,0.44155844155844154,77.192
search,ausopen,6,200,0.7727272727272727,0.4512987012987013,82.096
search,ausopen,7,200,0.7727272727272727,0.44155844155844154,76.812
search,ausopen,8,200,0.7727272727272727,0.44805194805194803,72.319
search,ausopen,9,200,0.7727272727272727,0.4448051948051948,71.034
search,ausopen,10,200,0.7727272727272727,0.44805194805194803,74.313
search,ausopen,11,200,0.7727272727272727,0.4383116883116883,75.036
search,ausopen,12,200,0.7727272727272727,0.44805194805194803,74.035
search,ausopen,13,200,0.7272727272727273,0.4383116883116883,82.322
search,ausopen,14,200,0.7727272727272727,0.45454545454545453,76.22
search,ausopen,15,200,0.7727272727272727,0.4512987012987013,74.623
search,ausopen,16,200,0.7272727272727273,0.44155844155844154,64.448
search,ausopen,17,200,0.7727272727272727,0.44805194805194803,72.93
search,ausopen,18,200,0.7727272727272727,0.4448051948051948,77.81
search,ausopen,19,200,0.7727272727272727,0.44805194805194803,78.108
search,ausopen,20,200,0.7727272727272727,0.4383116883116883,71.761
search,ausopen,21,200,0.7727272727272727,0.44155844155844154,74.27
search,ausopen,22,200,0.7727272727272727,0.44805194805194803,70.467
search,ausopen,23,200,0.7727272727272727,0.4512987012987013,69.579
search,ausopen,24,200,0.7727272727272727,0.44805194805194803,74.255
search,ausopen,25,200,0.7727272727272727,0.4512987012987013,70.712
search,ausopen,26,200,0.7727272727272727,0.4512987012987013,70.535
search,ausopen,27,200,0.7727272727272727,0.4448051948051948,76.768
search,ausopen,28,200,0.7727272727272727,0.45454545454545453,74.755
search,ausopen,29,200,0.7575757575757575,0.44155844155844154,68.414
ablation,wimbledon,0,200,0.7272727272727273,0.4155844155844156,53.046
ablation,wimbledon,1,200,0.7272727272727273,0.3961038961038961,42.155
ablation,wimbledon,2,200,0.6818181818181819,0.38636363636363635,47.489
ablation,wimbledon,3,200,0.7727272727272727,0.4448051948051948,55.219
ablation,wimbledon,4,200,0.7272727272727273,0.37987012987012986,57.557
ablation,wimbledon,5,200,0.7272727272727273,0.4253246753246753,54.179
ablation,wimbledon,6,200,0.7727272727272727,0.4318181818181818,47.811
ablation,wimbledon,7,200,0.7727272727272727,0.42207792207792205,53.267
ablation,wimbledon,8,200,0.7727272727272727,0.42207792207792205,49.569
ablation,wimbledon,9,200,0.7272727272727273,0.4253246753246753,46.252
ablation,wimbledon,10,200,0.7727272727272727,0.40584415584415584,53.703
ablation,wimbledon,11,200,0.7272727272727273,0.41883116883116883,60.303
ablation,wimbledon,12,200,0.7272727272727273,0.4448051948051948,63.331
ablation,wimbledon,13,200,0.7727272727272727,0.41233766233766234,55.902
ablation,wimbledon,14,200,0.7727272727272727,0.43506493506493504,52.884
ablation,wimbledon,15,200,0.7272727272727273,0.39285714285714285,55.033
ablation,wimbledon,16,200,0.7727272727272727,0.41883116883116883,57.872
ablation,wimbledon,17,200,0.7727272727272727,0.43506493506493504,50.261
ablation,wimbledon,18,200,0.7727272727272727,0.45454545454545453,53.614
ablation,wimbledon,19,200,0.7727272727272727,0.4448051948051948,52.895
ablation,wimbledon,20,200,0.7272727272727273,0.42857142857142855,51.727
ablation,wimbledon,21,200,0.7727272727272727,0.4253246753246753,53.458
ablation,wimbledon,22,200,0.7727272727272727,0.3961038961038961,52.323
ablation,wimbledon,23,200,0.7272727272727273,0.39285714285714285,56.174
ablation,wimbledon,24,200,0.7272727272727273,0.4155844155844156,45.352
ablation,wimbledon,25,200,0.7727272727272727,0.42857142857142855,59.124
ablation,wimbledon,26,200,0.7727272727272727,0.4448051948051948,53.451
ablation,wimbledon,27,200,0.7727272727272727,0.4512987012987013,57.946
ablation,wimbledon,28,200,0.7727272727272727,0.4448051948051948,52.453
ablation,wimbledon,29,200,0.7727272727272727,0.41883116883116883,54.058
ablation,usopen,0,200,0.7272727272727273,0.4155844155844156,53.11
ablation,usopen,1,200,0.7272727272727273,0.3961038961038961,41.274
ablation,usopen,2,200,0.6818181818181819,0.38636363636363635,47.063
ablation,usopen,3,200,0.7575757575757575,0.44155844155844154,55.097
ablation,usopen,4,200,0.7272727272727273,0.37987012987012986,44.362
ablation,usopen,5,200,0.7272727272727273,0.4253246753246753,56.65
ablation,usopen,6,200,0.7575757575757575,0.4318181818181818,50.81
ablation,usopen,7,200,0.7575757575757575,0.43506493506493504,56.776
ablation,usopen,8,200,0.7575757575757575,0.42207792207792205,50.754
ablation,usopen,9,200,0.7272727272727273,0.4253246753246753,44.852
ablation,usopen,10,200,0.7575757575757575,0.41233766233766234,52.328
ablation,usopen,11,200,0.7272727272727273,0.41883116883116883,51.748
ablation,usopen,12,200,0.7272727272727273,0.4448051948051948,58.43
ablation,usopen,13,200,0.7575757575757575,0.41883116883116883,56.514
ablation,usopen,14,200,0.7575757575757575,0.43506493506493504,51.019
ablation,usopen,15,200,0.7272727272727273,0.39285714285714285,52.486
ablation,usopen,16,200,0.7575757575757575,0.41883116883116883,57.689
ablation,usopen,17,200,0.7575757575757575,0.43506493506493504,51.172
ablation,usopen,18,200,0.7575757575757575,0.4448051948051948,53.575
ablation,usopen,19,200,0.7575757575757575,0.4512987012987013,52.028
ablation,usopen,20,200,0.7272727272727273,0.42857142857142855,47.396
ablation,usopen,21,200,0.7575757575757575,0.4253246753246753,52.923
ablation,usopen,22,200,0.7575757575757575,0.4025974025974026,51.512
ablation,usopen,23,200,0.7272727272727273,0.39285714285714285,55.716
ablation,usopen,24,200,0.7121212121212122,0.42207792207792205,47.271
ablation,usopen,25,200,0.7575757575757575,0.42857142857142855,58.585
ablation,usopen,26,200,0.7575757575757575,0.44805194805194803,53.922
ablation,usopen,27,200,0.7575757575757575,0.4512987012987013,56.76
ablation,usopen,28,200,0.7575757575757575,0.4448051948051948,52.025
ablation,usopen,29,200,0.7575757575757575,0.41883116883116883,54.202
ablation,ausopen,0,200,0.7272727272727273,0.4155844155844156,58.396
ablation,ausopen,1,200,0.7272727272727273,0.3961038961038961,39.636
ablation,ausopen,2,200,0.6818181818181819,0.38636363636363635,47.582
ablation,ausopen,3,200,0.7727272727272727,0.4448051948051948,53.627
ablation,ausopen,4,200,0.7272727272727273,0.37987012987012986,45.086
ablation,ausopen,5,200,0.7272727272727273,0.4253246753246753,55.823
ablation,ausopen,6,200,0.7727272727272727,0.4318181818181818,53.37
ablation,ausopen,7,200,0.7727272727272727,0.42207792207792205,55.154
ablation,ausopen,8,200,0.7727272727272727,0.42207792207792205,49.998
ablation,ausopen,9,200,0.7272727272727273,0.4253246753246753,44.455
ablation,ausopen,10,200,0.7727272727272727,0.40584415584415584,51.428
ablation,ausopen,11,200,0.7272727272727273,0.41883116883116883,52.263
ablation,ausopen,12,200,0.7272727272727273,0.4448051948051948,61.708
ablation,ausopen,13,200,0.7727272727272727,0.41233766233766234,56.642
ablation,ausopen,14,200,0.7727272727272727,0.43506493506493504,52.715
ablation,ausopen,15,200,0.7272727272727273,0.39285714285714285,53.152
ablation,ausopen,16,200,0.7727272727272727,0.41883116883116883,57.932
ablation,ausopen,17,200,0.7727272727272727,0.43506493506493504,53.009
ablation,ausopen,18,200,0.7727272727272727,0.45454545454545453,52.465
ablation,ausopen,19,200,0.7727272727272727,0.4448051948051948,52.23
ablation,ausopen,20,200,0.7272727272727273,0.42857142857142855,47.5
ablation,ausopen,21,200,0.7727272727272727,0.4253246753246753,51.928
ablation,ausopen,22,200,0.7727272727272727,0.3961038961038961,50.147
ablation,ausopen,23,200,0.7272727272727273,0.39285714285714285,56.163
ablation,ausopen,24,200,0.7272727272727273,0.4155844155844156,45.83
ablation,ausopen,25,200,0.7727272727272727,0.42857142857142855,60.42
ablation,ausopen,26,200,0.7727272727272727,0.4448051948051948,54.567
ablation,ausopen,27,200,0.7727272727272727,0.4512987012987013,58.697
ablation,ausopen,28,200,0.7727272727272727,0.4448051948051948,53.0
ablation,ausopen,29,200,0.7727272727272727,0.41883116883116883,53.349
